wavelength_nm,T_percent
632.0,9.0
633.0,9.0
634.0,9.0
635.0,9.0
636.0,9.0
637.0,9.0
638.0,9.0
639.0,9.0
640.0,9.0
641.0,9.0
642.0,9.0
643.0,9.0
644.0,9.0
645.0,9.0
646.0,9.0
647.0,9.0
648.0,9.0
649.0,9.0
650.0,9.0
651.0,8.0
652.0,8.0
653.0,8.0
654.0,8.0
655.0,8.0
656.0,8.0
657.0,8.0
658.0,8.0
659.0,8.0
660.0,8.0
661.0,8.0
662.0,8.0
663.0,8.0
664.0,8.0
665.0,8.0
666.0,8.0
667.0,8.0
668.0,8.0
669.0,8.0
670.0,8.0
671.0,8.0
672.0,8.0
673.0,8.0
674.0,8.0
675.0,8.0
676.0,8.0
677.0,8.0
678.0,8.0
679.0,8.0
680.0,8.0
681.0,8.0
682.0,8.0
683.0,8.0
684.0,8.0
685.0,8.0
686.0,8.0
687.0,8.0
688.0,8.0
689.0,8.0
690.0,8.0
691.0,8.0
692.0,8.0
693.0,8.0
694.0,8.0
695.0,8.0
696.0,8.0
697.0,8.0
698.0,8.0
699.0,8.0
700.0,8.0
701.0,8.0
702.0,8.0
703.0,8.0
704.0,8.0
705.0,8.0
706.0,8.0
707.0,8.0
708.0,8.0
709.0,8.0
710.0,8.0
711.0,8.0
712.0,8.0
713.0,8.0
714.0,8.0
715.0,8.0
716.0,8.0
717.0,8.0
718.0,8.0
719.0,8.0
720.0,8.0
721.0,8.0
722.0,8.0
723.0,8.0
724.0,8.0
725.0,8.0
726.0,8.0
727.0,8.0
728.0,8.0
729.0,8.0
730.0,8.0
731.0,8.0
732.0,8.0
733.0,8.0
734.0,8.0
735.0,8.0
736.0,8.0
737.0,8.0
738.0,8.0
739.0,8.0
740.0,8.0
741.0,8.0
742.0,8.0
743.0,8.0
744.0,8.0
745.0,8.0
746.0,8.0
747.0,8.0
748.0,8.0
749.0,8.0
750.0,8.0
751.0,8.0
752.0,8.0
753.0,8.0
754.0,8.0
755.0,8.0
756.0,8.0
757.0,8.0
758.0,8.0
759.0,8.0
760.0,8.0
761.0,8.0
762.0,8.0
763.0,8.0
764.0,8.0
765.0,8.0
766.0,8.0
767.0,8.0
768.0,8.0
769.0,8.0
770.0,8.0
771.0,8.0
772.0,8.0
773.0,8.0
774.0,8.0
775.0,8.0
776.0,8.0
777.0,8.0
778.0,8.0
779.0,8.0
780.0,8.0
781.0,8.0
782.0,8.0
783.0,8.0
784.0,8.0
785.0,8.0
786.0,8.0
787.0,8.0
788.0,8.0
789.0,8.0
790.0,8.0
791.0,8.0
792.0,8.0
793.0,8.0
794.0,8.0
795.0,8.0
796.0,8.0
797.0,8.0
798.0,8.0
799.0,8.0
800.0,8.0
