wavelength_nm,T_percent
754.0,28.0
755.0,28.0
756.0,29.0
757.0,29.0
758.0,29.0
759.0,29.0
760.0,29.0
761.0,29.0
762.0,29.0
763.0,30.0
764.0,30.0
765.0,30.0
766.0,30.0
767.0,31.0
768.0,31.0
769.0,31.0
770.0,31.0
771.0,31.0
772.0,31.0
773.0,31.0
774.0,31.0
775.0,31.0
776.0,31.0
777.0,30.0
778.0,30.0
779.0,30.0
780.0,29.0
781.0,29.0
782.0,29.0
783.0,29.0
784.0,29.0
785.0,29.0
786.0,29.0
787.0,29.0
788.0,29.0
789.0,29.0
790.0,29.0
791.0,29.0
792.0,29.0
793.0,29.0
794.0,29.0
795.0,29.0
796.0,29.0
797.0,29.0
798.0,29.0
799.0,29.0
800.0,29.0
